business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,IsRestaurant
WnnfNMayJxtPBEHqR9EbrQ,Chestnut Hill Coffee Company,8620 Germantown Ave,Philadelphia,PA,19118,40.0769931299,-75.2083828102,4.5,198,1,"Food, Coffee & Tea",True
sklR_i9tYQZEcfpRjpJtJQ,Lakeside Chinese Deli,207 N 9th St,Philadelphia,PA,19107,39.9554851,-75.1540231,4.5,7,0,"Chinese, Restaurants",True
edglJsudUEULkxm-rLtQbg,Brigantessa,1520 E Passyunk Ave,Philadelphia,PA,19147,39.930511,-75.162822,3.5,215,0,"Italian, Bars, Nightlife, Restaurants, Pizza",True
KHxnvzKcekc-dC_52q1j6g,Denim Lounge,1712 Walnut St,Philadelphia,PA,19103,39.9497186,-75.1698503,2.0,20,0,"Bars, Nightlife, Lounges, Restaurants",True
WP9GAuhvmUhm8MAxMqhgrQ,Indian Kitchen Lovash,236 South St,Philadelphia,PA,19147,39.94126,-75.1470703,3.5,278,1,"Beer, Wine & Spirits, Gluten-Free, Salad, Vegan, Nightlife, Desserts, Event Planning & Services, Halal, Caterers, Pakistani, Bars, Food, Restaurants, Indian, Vegetarian, Cocktail Bars",True
LzWvZFkxO-9tHfV0kX1EFQ,Read and Eat,6156 Ridge Ave,Philadelphia,PA,19128,40.0346421281,-75.2166539803,3.0,19,0,"Used Bookstore, Books, Mags, Music & Video, Restaurants, Coffee & Tea, Bookstores, Shopping, Food, Bakeries",True
PhvIKjKB-tkC6Lld0gQn9Q,Pandora's Lunchbox,1221 Walnut St,Philadelphia,PA,19107,39.9491161725,-75.1615435784,4.0,103,0,"Italian, Restaurants, Pizza, Sandwiches",True
oXjSx3T9NeWRKMDBFt1ZZQ,The Latest Dish,613 S 4th St,Philadelphia,PA,19147,39.9411828,-75.1491621,4.5,108,0,"Restaurants, Vegetarian, American (New)",True
PVkZ_ms1oVj5YKqmIxFhmA,Red Mango,"1425 Locust St, Unit 2",Philadelphia,PA,19102,39.948595,-75.165898,4.0,35,0,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",True
qSeAn4hZV7QzpdqyHQ0ZKg,Crispy Pizza,1858 E Allegheny Ave,Philadelphia,PA,19134,39.9951676,-75.1126054,2.0,12,1,"Restaurants, Pizza",True
PPEjKBvE2lV6JNUVnSHkFA,Philadelphia Brewing Company,2440 Frankford Ave,Philadelphia,PA,19125,39.9826101,-75.1273561,4.5,150,1,"Breweries, Food, Local Flavor",True
-6nQZ-QCkAyNHdtaxOxDpQ,Bimini Juice Bar & Salad Bar,807 N 2nd St,Philadelphia,PA,19123,39.9631993932,-75.1408262551,4.0,79,0,"Salad, Restaurants, Juice Bars & Smoothies, Vegan, Vegetarian, Food, Coffee & Tea",True
asI2vQzWZq9xBFUpfHNu4w,Wax + Wine,1034 Pine St,Philadelphia,PA,19107,39.9442985881,-75.1595780792,5.0,117,1,"Home Decor, Wine Bars, Flowers & Gifts, Gift Shops, Art Classes, Beer, Wine & Spirits, Team Building Activities, Bars, Nightlife, Food, Paint & Sip, Candle Stores, Education, Home & Garden, Arts & Entertainment, Shopping, Event Planning & Services, Venues & Event Spaces",True
bi8cQT77t7hOlKbB7diCPg,Tiffin - Mount Airy,7105 Emlen St,Philadelphia,PA,19119,40.0530319,-75.1956803,3.0,176,1,"Pakistani, Restaurants, Indian",True
lHN1ljK30dCRgV6de1fFPw,Takka Grill & Shrimpie's,1910 W Cheltenham Ave,Philadelphia,PA,19138,40.0675197,-75.1471273,2.5,24,1,"Seafood, Barbeque, American (Traditional), Restaurants",True
L7wxpQOteDpED0zcn4hsHQ,OCF Coffee House,2001 Federal St,Philadelphia,PA,19146,39.9374279,-75.1767938,3.5,59,1,"Food, Coffee & Tea, Bagels, Internet Cafes",True
F2VLDCdsb8ewXyleu8l1rw,Nickels Tavern,2655 S 2nd St,Philadelphia,PA,19148,39.9144249,-75.151323,4.0,9,1,"American (Traditional), Restaurants, Dive Bars, Nightlife, Bars",True
D3X5ajVPRLdsSYywnSnsfQ,Restaurant Depot,2950 Roberts Ave,Philadelphia,PA,19129,40.0095345,-75.1773381,3.0,7,1,"Food, Wholesale Stores, Shopping, Grocery",True
erbA3m2FNa6BKMlW0a8P_w,Xinying Chinese Restaurant,2403 E Somerset St,Philadelphia,PA,19134,39.983144,-75.114942,4.0,51,1,"Restaurants, Chinese",True
WmGSfx0JbwNRT03ozyjb6A,Federal Donuts,540 South St,Philadelphia,PA,19147,39.9418004,-75.1522351,4.0,104,1,"Donuts, Food, Restaurants, Coffee & Tea, Chicken Shop",True
h6qJEi7ZvVrUMtExPb4kfg,Cold Cut Hut,2147 S 16th St,Philadelphia,PA,19145,39.9236465,-75.1730178,3.5,6,1,"Delis, Food, Grocery, Convenience Stores, Restaurants",True
3zEedfqHtCrQEUsmPsDNsA,$5 Fresh Burger Stop,2100 W Oregon Ave,Philadelphia,PA,19145,39.9185202597,-75.1827766004,5.0,5,1,"Restaurants, Food Stands, Burmese",True
vESmLNVMC9q7ZYKIwOtO8w,Gearo's,6836 Bustleton Ave,Philadelphia,PA,19195,40.04152,-75.064943,5.0,5,0,"Restaurants, Pizza",True
yhMpYBlu_yimn9sT-cIayA,Fitz and Starts,743 S 4th St,Philadelphia,PA,19147,39.939060062,-75.1495900378,4.5,30,1,"Food, Restaurants, Bakeries, Wine Bars, Bars, American (New), Breakfast & Brunch, Nightlife",True
NVQOP3yp16mU4tqCw89T9g,Lee's Hoagie House,246 S 11th St,Philadelphia,PA,19121,39.9472360555,-75.159381777,3.5,26,0,"Wraps, Sandwiches, Restaurants, Cheesesteaks",True
HxX6dXDeAOpkUPT4xT1wiw,Hokkaido,1316 Walnut St,Philadelphia,PA,19107,39.948862,-75.162895,3.5,39,0,"Japanese, Asian Fusion, Sushi Bars, Restaurants, Thai",True
rcmvoFr_DyXdaxoTvHJEHQ,C&D's Triangle Tavern,1338 S 10th St,Philadelphia,PA,19147,39.9323114,-75.1609358,3.0,5,0,"Restaurants, American (Traditional), Dive Bars, Bars, Nightlife",True
WrBTJTa7q6Ju44d0A7rJyA,European Republic,602 S St,Philadelphia,PA,19147,39.941873,-75.1525336,3.5,50,0,"Specialty Food, Ethnic Food, Modern European, Seafood, Imported Food, Food, American (New), Restaurants",True
fjPsBdE-5ORzbEZ5pnloRA,Patou Restaurant,312 Market St,Philadelphia,PA,19106,39.9501162,-75.1463155,2.5,15,0,"French, Restaurants, Bars, Lounges, Nightlife",True
DhyRD0x7S-jav9DZN5ZusA,Sabir's Restaurant,3131 Walnut St,Philadelphia,PA,19104,39.9523072,-75.1873948,2.0,14,0,"Indian, Restaurants, Convenience Stores, Food",True
uH2p7qPdU4wUHyP2vxVNZg,KFC,3655 Aramingo Ave,Philadelphia,PA,19134,39.99406085,-75.0949740366,3.0,11,1,"Chicken Wings, Fast Food, Restaurants, Chicken Shop",True
PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,1237 E Passyunk Ave,Philadelphia,PA,19147,39.9332010583,-75.159265814,3.0,4250,1,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks",True
l2AIWFZ3ILuS4ovhdp_eeA,Steaks On South,308 South St,Philadelphia,PA,19147,39.9413318,-75.1480397,3.5,97,0,"Cheesesteaks, Sandwiches, Burgers, Pizza, Restaurants",True
f4QAry-KSSkNT3fZ034NQw,Danny's Cafe,1730 Snyder Ave,Philadelphia,PA,19145,39.924954,-75.175654,4.0,10,0,"Food, Restaurants, Cambodian, Coffee & Tea, Sandwiches",True
D7CBOXSfm0RetkuMbJ0KkA,The Fresh Grocer - Progress Plaza,1501 N Broad St,Philadelphia,PA,19122,39.9766631335,-75.1577826341,2.5,71,1,"Restaurants, Food, Juice Bars & Smoothies, Grocery, Delis",True
owjryf1VM333UrGOnHzqDQ,Wired Beans,"6734 Germantown Ave., Ste 36",Philadelphia,PA,19119,40.0530987,-75.1860726,4.0,11,0,"Bagels, Food, Coffee & Tea, Bakeries",True
pFMGXlE1NwEXYPBgw3kRnA,Southern Inn,5741 Woodland Ave,Philadelphia,PA,19143,39.9326866,-75.2245579,4.0,12,1,"Hotels, Event Planning & Services, Restaurants, Hotels & Travel, Breakfast & Brunch",True
6Pyndi-qzq7AKuGHKD9WoQ,La Casa Del Buen Gusto,186 W Lehigh Ave,Philadelphia,PA,19133,39.9911070666,-75.1346839964,3.5,5,0,"Mexican, Restaurants, Latin American, Puerto Rican, Dominican, Caribbean",True
h19gWCpOaU-oMwfybICyBw,El Punto,4460 Whitaker Ave,Philadelphia,PA,19120,40.0171903,-75.1168879,4.0,33,1,"Restaurants, Sandwiches",True
fWRWzBfQnMcNiaOi5TJVdw,Cafe V and Kitchen,1318 South St,Philadelphia,PA,19147,39.943354,-75.164005,3.0,140,0,"Food, Coffee & Tea, Restaurants, Cafes",True
FYhsm9Efvw8lw7zAOIDUbg,Rosa Blanca,707 Chestnut St,Philadelphia,PA,19106,39.949786,-75.152623,3.5,224,0,"Cuban, Restaurants, Diners",True
cD4fV8Qzpwne5MRwfu4SuQ,Wild Flour Bakery,"8701 Torresdale Ave, Ste I",Philadelphia,PA,19136,40.043007493,-75.0064884844,4.5,14,1,"Wholesalers, Professional Services, Bakeries, Food",True
qcBnk_bxSGxCqu1Qn1BpeA,Souped Up Hotpot and Asian Bistro,705 Chestnut St,Philadelphia,PA,19106,39.949672,-75.152562,4.0,25,0,"Korean, Hot Pot, Restaurants, Bars, Japanese, Nightlife, Pan Asian, Ramen",True
D2bbNgi7HlkxbXk4nhI9yA,Wawa Food Markets,"2847 Tyson Ave, Ste 49",Philadelphia,PA,19149,40.039375,-75.0562099,4.0,6,0,"Restaurants, Delis",True
LizaSXXtaPjbxGtwo_rw9Q,Gnocchi,613 E Passyunk Ave,Philadelphia,PA,19147,39.9413851,-75.1503311,4.0,260,1,"Italian, Restaurants",True
wnTVzPN7A6q1FZHI6a3FyQ,Hip City Veg,301 S Christopher Columbus Blvd,Philadelphia,PA,19106,39.9450420789,-75.1411627865,4.0,13,0,"Burgers, Salad, Vegetarian, Restaurants, Sandwiches",True
gi0spJVFEYqfDWv0cI1KgQ,Ramona Susan's Bake Shop,1255 Marlborough St,Philadelphia,PA,19125,39.9711751,-75.1323409,5.0,79,1,"Food, Custom Cakes, Desserts, Bakeries, Cupcakes",True
Cz-2ekKVyKheFccKtYP1YA,Philly Poké,1016 Race St,Philadelphia,PA,19107,39.9552705,-75.1566319,4.5,76,1,"Food, Restaurants, Sushi Bars, Fast Food, Poke",True
5S8GAXKwiu4K7gtd2z0Osw,Taqueria La Prima,1104 S 9th St,Philadelphia,PA,19147,39.9360406751,-75.1585772758,4.5,12,1,"Tacos, Restaurants, Mexican",True
eZ-t73r7ETHjyclRB7SnwQ,Bliss,220 S Broad St,Philadelphia,PA,19102,39.948591,-75.164706,3.5,121,0,"American (New), Restaurants",True
OmZVD58AuM-gZUsVaJlp0A,Greensgrow West,5123 Baltimore Ave,Philadelphia,PA,19143,39.9480069,-75.226321,4.5,5,1,"Home Services, Specialty Food, Farmers Market, Nurseries & Gardening, Shopping, Gardeners, Floral Designers, CSA, Event Planning & Services, Local Services, Community Service/Non-Profit, Christmas Trees, Home & Garden, Food",True
vOIREhuiq543Q5qXRjoFIw,Gianfranco Pizza Rustica,248 S 11th St,Philadelphia,PA,19107,39.947168,-75.1594219,3.0,39,0,"Restaurants, Pizza, Sandwiches, Italian",True
JXHEyz6h5xl5Xd2ZpmXceQ,Sacred Paradise Spa,7203 Germantown Ave,Philadelphia,PA,19119,40.0604616,-75.1909623,4.0,19,1,"Pilates, Nail Salons, Weight Loss Centers, Nail Technicians, Body Contouring, Fitness & Instruction, Skin Care, Beauty & Spas, Acupuncture, Reflexology, Health & Medical, Massage, Active Life, Day Spas, Food, Juice Bars & Smoothies, Medical Spas, Massage Therapy",True
bMMf5bjTAT8LrwhE84ZuNw,Chipotle Mexican Grill,1512 Walnut St,Philadelphia,PA,19103,39.9495628765,-75.1666627067,3.5,115,1,"Fast Food, Mexican, Restaurants, Food",True
DaQwz_kDKnv_kplacSUC7A,Burger King,171 W Chelton Ave,Philadelphia,PA,19144,40.032104028,-75.1790517569,1.0,10,1,"Restaurants, Fast Food, Burgers",True
vhOXL8_Z5goUiv9MNaD80A,Taste of Asia,2515 Island Ave,Philadelphia,PA,19153,39.912509,-75.2429554,4.0,15,0,"Laotian, Thai, Chinese, Vietnamese, Food, Restaurants",True
Vnh_rLa0jrd4Tqjh4633Aw,Dunkin',3601 Market St,Philadelphia,PA,19104,39.9566244,-75.194436,4.5,6,1,"Food, Donuts, Coffee & Tea",True
6AFzUToxt_6rkhkZgFlPSA,In & Out Express Pizza,5811 N Broad St,Philadelphia,PA,19141,40.0418304,-75.1437069,2.5,9,1,"Restaurants, Pizza",True
xbaxgLzJEM7AtrNJCPhkmg,Odd Fellows Café,1201 Spruce St,Philadelphia,PA,19107,39.9467659,-75.1611269,3.5,50,0,"Latin American, Cafes, Restaurants",True
fMnuBdRbVo5EkkgvuJi7PQ,Philadelphia Fish & Co.,207 Chestnut Street,Philadelphia,PA,19106,39.9485577,-75.1443304,3.5,11,0,"Seafood, Restaurants",True
fsCTI3UO1AB1LuoRNOudfA,Soul Boat,1422 Dickinson St,Philadelphia,PA,19146,39.9316669734,-75.1691339538,3.5,35,1,"Restaurants, Seafood, Soul Food",True
0EpCmB1qbtH6Xh1RgBnQaQ,Moldova Restaurant,"9808 Bustleton Ave, Unit H",Philadelphia,PA,19115,40.0878058324,-75.0353127586,4.0,29,0,"Modern European, Restaurants, Steakhouses, Russian, Breakfast & Brunch",True
6KXJk2AWH3NxZBuCdkggVQ,Whipped Bakeshop,636 Belgrade St,Philadelphia,PA,19125,39.9745564,-75.1275515,4.5,235,1,"Desserts, Food, Custom Cakes, Bakeries",True
DdJybF-pDd47ibomniz7Cg,GNC,"8500 Henry Ave, Sp 39",Philadelphia,PA,19128,40.0635823129,-75.2364255469,1.5,9,1,"Health Markets, Vitamins & Supplements, Food, Specialty Food, Shopping",True
Emrw1nbhx9i3_y05V3Y70w,Cosi,1800 N Broad St,Philadelphia,PA,19121,39.9810059401,-75.157750994,2.0,25,1,"Salad, American (New), Pizza, Sandwiches, Restaurants, Cafes",True
eoN0GAIRV0WmwUm7FmzKgQ,Yakitori Boy,211 N 11th St,Philadelphia,PA,19107,39.9559497,-75.1571603,3.5,748,1,"Japanese, Sushi Bars, Karaoke, Nightlife, Restaurants",True
HAYfJc20CxJjvI72NmmV6A,Los Amigos Food Market,735 South 10th St,Philadelphia,PA,19147,39.9408491873,-75.1589482279,4.5,28,0,"Ethnic Food, Meat Shops, Specialty Food, Food, Butcher, Grocery, Mexican, Restaurants",True
1NMz64NAM9ED-x6-dbVxdw,Buffalo Billiards,118 Chestnut St,Philadelphia,PA,19106,39.94819,-75.1433,3.5,241,1,"Sports Bars, Pool Halls, Nightlife, Restaurants, Bars, American (Traditional)",True
nDWDC9JyQSMGnyrMxeGmwQ,Wood Street Pizza,325 N 12th St,Philadelphia,PA,19107,39.9584362305,-75.1583431994,4.0,139,1,"Pizza, Salad, Burgers, Sandwiches, Restaurants",True
Y96aX7yEyFan_zuQcl6BFA,Food Designs by Axelrod & Bennett,4429 Whitaker Ave,Philadelphia,PA,19120,40.0167,-75.1158388,1.5,7,1,"Wedding Planning, Flowers & Gifts, Event Planning & Services, Food, Shopping, Florists, Party & Event Planning, Caterers",True
6085NRg7QH3vXpc50F4UHQ,Chiquita's Pizzeria & Mexican Grill,746 Snyder Ave,Philadelphia,PA,19148,39.9229037,-75.1596341,5.0,48,1,"Mexican, Pizza, Restaurants, Italian",True
qsm7SkX60JsajT7Yz248FA,Café Soho,468 W Cheltenham Ave,Philadelphia,PA,19126,40.0550205,-75.1260334,4.0,800,1,"Coffee & Tea, Food, Japanese, Restaurants, Chicken Wings, Korean, Asian Fusion",True
iInBHV5h8zQlnau2Fe5OmA,Angelo & Josephine's Gourmet,4241 Main St,Philadelphia,PA,19127,40.024532,-75.22095,4.5,38,0,"Restaurants, Sandwiches, Specialty Food, Food",True
O3S4jdMvdf1VCPDoLYtqaA,El Cafeito,1700 N 3rd St,Philadelphia,PA,19122,39.976615,-75.140854,4.5,60,0,"Sandwiches, Coffee & Tea, Food, Cuban, Restaurants, Latin American",True
fPmJpsMSGIs9qXGMV0TPMg,Viet Tofu,1110 Washington Ave,Philadelphia,PA,19147,39.9366266,-75.1619548,4.0,25,0,"Specialty Food, Restaurants, Food, Ethnic Food, Vietnamese, Grocery",True
lUg3B3KycJSwWJqZsQ_ZBA,New Deal Restaurant,1600 Fairmount Ave,Philadelphia,PA,19130,39.9669602,-75.1639195,2.0,6,0,"Restaurants, Diners",True
KLhihQ0r0BYD9ySP-WMT9A,Rite Aid,2017-2023 S Broad St,Philadelphia,PA,19148,39.92494,-75.169119,2.5,21,1,"Shopping, Drugstores, Photography Stores & Services, Food, Convenience Stores",True
_1erJ4alN71jOjeoThCfxg,Green Garden,4626 Baltimore Ave,Philadelphia,PA,19143,39.9485776,-75.2162769,2.5,27,0,"Chinese, Restaurants",True
uvLWDDTcBRrVeOCnv9DrBQ,Sphinx Cafe,100 Chestnut St,Philadelphia,PA,19106,39.9479756,-75.1426049,3.0,25,0,"Middle Eastern, Restaurants",True
EbH3eLngUakDg24XjaA5Ow,Happy Buffet,2210 W Oregon Ave,Philadelphia,PA,19145,39.9182916,-75.1851187,2.5,15,0,"Food, Buffets, Restaurants",True
s8NjvzYuOefJMCPp_119cQ,Manayunk Pizza,4222 Manayunk Ave,Philadelphia,PA,19128,40.0268363,-75.21633,4.0,56,1,"Sandwiches, Restaurants, Pizza, Burgers",True
GhWF18Fsz3nGC914WPBVVg,Milan's Restaurant,140 W Wyoming Ave,Philadelphia,PA,19140,40.0216770872,-75.126149148,4.0,10,1,"American (Traditional), Breakfast & Brunch, Restaurants",True
2BeDv6iW6L1BMxjAdDq_ww,Ramen Bar,3438-48 Lancaster Ave,Philadelphia,PA,19104,39.957586,-75.1917594,3.5,88,1,"Ramen, Bars, Japanese, Nightlife, Restaurants",True
Zpaf7JKJ7Z1F7bcpKnBBNg,Midtown,114 S 12th St,Philadelphia,PA,19107,39.9498583,-75.1604545,3.0,5,0,"Restaurants, American (Traditional), Bars, Nightlife",True
SLWYIXWq2hAJAErn_icdXw,Factory Donuts,7114 Frankford Ave,Philadelphia,PA,19135,40.035071,-75.0446184,4.5,139,1,"Coffee & Tea, Food, Donuts, Bakeries",True
_MWECHurycXN4TW4rQSJNA,Holiday Pizza,7415 Stenton Ave,Philadelphia,PA,19150,40.0609134,-75.1673179,2.0,9,1,"Restaurants, Pizza",True
7WxwNLWCalq4m3r0Y3nMlg,Franco's Osteria,3900 City Ave,Philadelphia,PA,19131,40.0085168,-75.2102466,3.5,18,0,"Italian, Restaurants",True
wqpTOjsmogJy7syELpUE0g,La Virgen De Las Nieves,1839 S 8th St,Philadelphia,PA,19148,39.9255887619,-75.1592664421,4.0,41,1,"Restaurants, Mexican",True
qD5_El9SoKo0qJCdgQvivw,Crescent City,900 South St,Philadelphia,PA,19147,39.9425522,-75.1573231,4.5,7,0,"Restaurants, Cajun/Creole, American (New)",True
K4iDK3cRduiaJ6eL5jHrgw,Liberty Bell Diner,8445 Frankford Ave,Philadelphia,PA,19136,40.044553,-75.017575,3.5,153,1,"Restaurants, Food, Breakfast & Brunch, Desserts, Diners, American (Traditional)",True
H0mtZ81wzpV0yh11x2iCUA,Tasty Twisters Bakery,5002 Umbria St,Philadelphia,PA,19128,40.0356086771,-75.235882548,4.5,51,1,"Pretzels, Bakeries, Food, Restaurants, Fast Food",True
i4uxP1u2a-t82ELdNrVCKA,Jyoti Indian Bistro,7220 Germantown Ave,Philadelphia,PA,19119,40.0604497,-75.1915154,3.5,95,1,"Indian, Restaurants",True
KxccJ1WW9J-I7TxHQazA_Q,TT Skewer,225 N 11th St,Philadelphia,PA,19107,39.9563999,-75.1570804,4.5,118,0,"Restaurants, Barbeque, Hot Pot, Halal, Chinese",True
vsjZ6QzDk-gZwh3b1a9r0A,Horn & Hardart Coffee,1617 John F Kennedy Blvd,Philadelphia,PA,19103,39.9542677,-75.1678993,4.0,13,0,"Breakfast & Brunch, Restaurants, Vegetarian, Coffee & Tea, Juice Bars & Smoothies, Food, Sandwiches",True
SIIBqOMbh35p308vuAOLjg,Philly Bagels,1811 John F Kennedy Blvd,Philadelphia,PA,19103,39.9544386,-75.1702347,3.0,15,1,"Food, Bagels",True
HNI6qvswn1KYybgJVqUWGg,Marinucci's Deli - Mayfair,2852 Saint Vincent St,Philadelphia,PA,19149,40.0415039,-75.0541217,4.5,130,1,"Delis, Restaurants",True
5U9v508p73HneXWg3_4Www,Crispy Sweetie,434 S 52nd St,Philadelphia,PA,19143,39.9524731,-75.2266484,4.0,10,0,"Restaurants, Hot Dogs, Specialty Food, Food, Breakfast & Brunch, Candy Stores, Donuts",True
_x7zjCoV1w5J-u5Ih2kKrQ,Sweet Flights,8800 Essington Ave,Philadelphia,PA,19153,39.8822661,-75.2324662,2.5,5,0,"Desserts, Candy Stores, Specialty Food, Food",True
OxQK9EMUXqynT7dbWAP9wA,Mission BBQ,11000 Roosevelt Blvd,Philadelphia,PA,19116,40.1005522045,-75.0092536759,4.0,242,1,"American (New), Barbeque, Restaurants",True
qoHgAxwNTiNCli9d7RQl2w,Sweet Charlie's,1921 Walnut St,Philadelphia,PA,19103,39.9506847,-75.173394,3.5,103,1,"Ice Cream & Frozen Yogurt, Food, Desserts",True
bG5alCzwoomtIEyOq7z4Ew,Au Bon Pain,1701 Jfk Blvd,Philadelphia,PA,19103,39.9547208,-75.1689532,1.5,7,1,"Food, Bakeries",True
83Fw7PpQR9GY-IEokD7mmg,1201 Bar,1201 S 28th St,Philadelphia,PA,19146,39.9389811,-75.1898882,3.5,5,1,"Dive Bars, American (Traditional), Nightlife, Restaurants, Bars",True
9ZcxmF09BwB7K2R_I0yU1g,Buttercream Cafe & Bakery,2015 Moyamensing Ave,Philadelphia,PA,19145,39.9229547652,-75.1526948586,3.0,9,0,"Food, Bakeries, Cafes, Restaurants",True
s9ceDy-cVHe0uzvZpWq87Q,E Mei Restaurant,915 Arch St,Philadelphia,PA,19107,39.9536815,-75.1554273,4.0,407,1,"Szechuan, Chinese, Restaurants, Noodles, Soup",True
6yXQIqM6397s8VY0jutUFg,Dunkin',5301 Chew Ave,Philadelphia,PA,19138,40.0433623186,-75.1592284707,2.5,7,1,"Donuts, Food, Coffee & Tea",True
o996tDYd0KRgeuY9mDeAGg,Abner's Cheesesteaks,3813 Chestnut St,Philadelphia,PA,19104,39.9553957,-75.1986337,3.5,223,1,"Cheesesteaks, Restaurants, Sandwiches, Pizza, American (Traditional)",True
udg8hY-1iGS9aQmEDLGR1Q,Woodland Village Restaurant,6234 Woodland Ave,Philadelphia,PA,19142,39.927412,-75.231476,2.0,8,1,"Restaurants, American (New)",True
iRp8WsHdN1Acmp-P5Tx-mg,Long Shot BBQ,2900 Grays Ferry Ave,Philadelphia,PA,19146,39.9387267,-75.1923844,4.5,15,1,"Restaurants, Food, Barbeque, Sandwiches, Food Delivery Services, Wraps",True
_qgqa4X1OiMLqub1hHaMjg,Res Ipsa Cafe,2218 Walnut St,Philadelphia,PA,19103,39.9508611,-75.1783641,4.0,205,0,"Restaurants, Coffee & Tea, Cafes, Food, Breakfast & Brunch, Italian",True
p32eg0OGN731AMsi3QzBMw,JD Mcgillicuddy's Manayunk,111 Cotton St,Philadelphia,PA,19127,40.0255643503,-75.2222046729,3.0,75,1,"Restaurants, Nightlife, Beer, Wine & Spirits, Food, American (Traditional), Bars, Sports Bars, Chicken Wings",True
69ke4OmxhjG6-7L_rhc-mQ,Little John's Pizza,161 N 21st St,Philadelphia,PA,19103,39.957553,-75.17403,3.5,17,0,"Event Planning & Services, Caterers, Restaurants, Pizza, Cheesesteaks",True
c9xznvN0pQeFwzZCPbO__A,Unitea,265 S 44th St,Philadelphia,PA,19104,39.9531852,-75.2103487,3.5,18,0,"Food, Tea Rooms, Coffee & Tea, Restaurants, Brasseries",True
xOeBBrc2l5OfjX_cY4bIvA,Sor Ynez,1800 N American St,Philadelphia,PA,19122,39.9786174929,-75.1396162445,4.0,26,1,"Mexican, New Mexican Cuisine, Restaurants",True
UQ8UKfNSUT0aKu4naioVqw,Tortorice's Italian Specialty Sandwiches,233 S 20th St,Philadelphia,PA,19103,39.9494916,-75.1739356,4.5,101,1,"Event Planning & Services, Food, Italian, Coffee & Tea, Sandwiches, Restaurants, Caterers, Delis",True
NitglJNDVoAM_Wr5q_mM7w,Metropolitan Pizza & Cafe,264 S 19th St,Philadelphia,PA,19103,39.9482403,-75.1728287,3.5,18,1,"Pizza, Cafes, Coffee & Tea, Restaurants, Food",True
AaTpjyw-EiODgi3tR4Xr-g,Estia,1405 Locust St,Philadelphia,PA,19102,39.9483920508,-75.1653502258,4.0,761,1,"Restaurants, Greek, Mediterranean, Seafood",True
piTT5OuV6ePIc_awSG0caQ,Sweets & Curry House,7630 Castor Ave,Philadelphia,PA,19152,40.0572043,-75.0609549,3.5,35,1,"Indian, American (Traditional), Event Planning & Services, Diners, Pakistani, Restaurants, Caterers",True
lWedWkinrM5j13pyimbpbA,Miles Table,1620 South St,Philadelphia,PA,19146,39.944043,-75.1695127,4.5,514,1,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch, Event Planning & Services, American (Traditional), Caterers",True
jndqIGsMQnDB0dMHTZ3GNA,Stir,2600 Benjamin Franklin Pkwy,Philadelphia,PA,19130,39.965847,-75.181147,4.5,23,1,"Restaurants, American (New), Nightlife, Bars",True
jxEMFqwDJXjCxmcm5t5jVQ,Cleavers,108 S 18th St,Philadelphia,PA,19103,39.9514103,-75.1706011,4.0,1304,1,"Food, Restaurants, Cocktail Bars, Cheesesteaks, Beer, Wine & Spirits, Sports Bars, Lounges, Sandwiches, Nightlife, Bars",True
VyhC6xK8VgTT_geFqhb-xw,Dutch Dessert,,Philadelphia,PA,19130,39.9682609,-75.1749671,5.0,6,0,"Desserts, Food, Food Trucks, Bakeries",True
6rCL1hsSx2KEzq0oDfBcWA,Le Cat Cafe,2713 W Girard Ave,Philadelphia,PA,19130,39.9744442,-75.1809288,4.0,31,1,"Pet Adoption, Pets, Community Service/Non-Profit, Local Services, Food, Coffee & Tea",True
25sLng-w7vBXbZfyBNeOWg,Museum Deli,333 Spring Garden St,Philadelphia,PA,19123,39.9613057,-75.1444538,4.0,16,1,"Restaurants, Salad, Grocery, Delis, Food",True
MJX-MMS0Z0PRTBY2cVqIXA,Bralow's Fresh Fish & Seafood,8006 Bustleton Ave,Philadelphia,PA,19152,40.060106,-75.0523306,3.0,9,1,"Seafood Markets, Specialty Food, Food",True
ME7nOO4hHoCwkbssGqsyPA,Blackbird Pizzeria,507 S 6th St,Philadelphia,PA,19147,39.9427139128,-75.1521387816,4.0,716,0,"Restaurants, Pizza, Vegan",True
Pmb8DDl9ATf0Q8pIev13ZQ,Intermezzo Cafe,3131 Walnut St,Philadelphia,PA,19104,39.9524388,-75.1873387,4.0,14,0,"Restaurants, Food, Coffee & Tea",True
dtOiL5peZcmq0XU3HOdHVw,Kurry Shack,6 N 3rd St,Philadelphia,PA,19106,39.9504385693,-75.1457622327,4.5,7,1,"Indian, Restaurants",True
qievsN2fQbRZXywsQFf1AQ,Bucks County Coffee Co,3430 Sansom St,Philadelphia,PA,19104,39.9535647,-75.1933406,3.0,9,0,"Coffee & Tea, Food, Restaurants",True
Ytr6wJ0Y6SXOgM0ea9RSXQ,Pura Vida,527 Fairmount Ave,Philadelphia,PA,19123,39.963675,-75.1476332,4.0,144,0,"Spanish, Restaurants, Seafood, Latin American, Mexican, Tapas Bars",True
